person_id,trajectory_id,latitude,longitude,altitude,timestamp,day,hour,date,distance_km,duration_hours,speed_kmh,daily_distance_km,average_speed_kmh,average_distance_km,area_id,anomaly_label,anomaly_score
0,20081023025304,39.984485,116.314426,574,2008-10-23 02:55:00,Thursday,2,2008-10-23,0.0170858665056774,0.0013888888888888,12.30182388408774,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4309900785674055
0,20081023025304,39.984427,116.31424,579,2008-10-23 02:55:05,Thursday,2,2008-10-23,0.0171092372035226,0.0013888888888888,12.318650786536304,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4309900785674055
0,20081023025304,39.984485,116.314042,584,2008-10-23 02:55:10,Thursday,2,2008-10-23,0.0180603285175198,0.0013888888888888,13.00343653261427,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4360179161093331
0,20081023025304,39.98448,116.313818,589,2008-10-23 02:55:15,Thursday,2,2008-10-23,0.0190928356340242,0.0013888888888888,13.74684165649746,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4374453634810458
0,20081023025304,39.984501,116.313659,595,2008-10-23 02:55:20,Thursday,2,2008-10-23,0.0137465359732492,0.0013888888888888,9.897505900739436,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4296486269608036
0,20081023025304,39.984618,116.314323,113,2008-10-23 02:55:25,Thursday,2,2008-10-23,0.0580491995454967,0.0013888888888888,41.795423672757686,14.9386421268425,12.814023047796098,0.020627269983875,1,-1,0.5769709974483848
0,20081023025304,39.984649,116.314107,117,2008-10-23 02:55:30,Thursday,2,2008-10-23,0.0187231473242101,0.0013888888888888,13.4806660734313,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4380521878909413
0,20081023025304,39.984621,116.313941,121,2008-10-23 02:55:35,Thursday,2,2008-10-23,0.0144817672394802,0.0013888888888888,10.426872412425787,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4302587677302947
0,20081023025304,39.984655,116.313724,126,2008-10-23 02:55:40,Thursday,2,2008-10-23,0.0188708870617018,0.0013888888888888,13.587038684425345,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4371458358141193
0,20081023025304,39.984681,116.313521,129,2008-10-23 02:55:45,Thursday,2,2008-10-23,0.0175354652487606,0.0013888888888888,12.625534979107668,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.432805593744247
0,20081023025304,39.984708,116.313311,133,2008-10-23 02:55:50,Thursday,2,2008-10-23,0.0181420296570489,0.0013888888888888,13.062261353075234,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4354283076100116
0,20081023025304,39.984708,116.313099,137,2008-10-23 02:55:55,Thursday,2,2008-10-23,0.0180622826804716,0.0013888888888888,13.00484352993959,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4360179161093331
0,20081023025304,39.984696,116.312921,144,2008-10-23 02:56:00,Thursday,2,2008-10-23,0.0152240908366662,0.0013888888888888,10.96134540239969,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4280237857003474
0,20081023025304,39.984677,116.312746,153,2008-10-23 02:56:05,Thursday,2,2008-10-23,0.0150588472637908,0.0013888888888888,10.842370029929436,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4280237857003474
0,20081023025304,39.984682,116.312525,155,2008-10-23 02:56:10,Thursday,2,2008-10-23,0.018837292042719,0.0013888888888888,13.56285027075775,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4371458358141193
0,20081023025304,39.984649,116.312332,158,2008-10-23 02:56:15,Thursday,2,2008-10-23,0.0168479546982348,0.0013888888888888,12.130527382729086,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4306817499078809
0,20081023025304,39.984641,116.312123,164,2008-10-23 02:56:20,Thursday,2,2008-10-23,0.0178289065890902,0.0013888888888888,12.836812744145,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4359612536987959
0,20081023025304,39.984647,116.311917,170,2008-10-23 02:56:25,Thursday,2,2008-10-23,0.0175637784486816,0.0013888888888888,12.645920483050794,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.432805593744247
0,20081023025304,39.984654,116.31172,178,2008-10-23 02:56:30,Thursday,2,2008-10-23,0.0168023436123551,0.0013888888888888,12.097687400895673,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4306817499078809
0,20081023025304,39.984631,116.311569,180,2008-10-23 02:56:35,Thursday,2,2008-10-23,0.0131168699485095,0.0013888888888888,9.444146362926878,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4268948699802001
0,20081023025304,39.984647,116.31138,184,2008-10-23 02:56:40,Thursday,2,2008-10-23,0.0162006973846997,0.0013888888888888,11.664502116983796,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4278611744386886
0,20081023025304,39.984653,116.311189,194,2008-10-23 02:56:45,Thursday,2,2008-10-23,0.0162867788163867,0.0013888888888888,11.726480747798432,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4271278038087663
0,20081023025304,39.984628,116.311026,206,2008-10-23 02:56:50,Thursday,2,2008-10-23,0.0141630161211118,0.0013888888888888,10.197371607200507,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4326183136287888
0,20081023025304,39.984652,116.310854,214,2008-10-23 02:56:55,Thursday,2,2008-10-23,0.014895332837544,0.0013888888888888,10.7246396430317,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4271546115037758
0,20081023025304,39.984656,116.31066,222,2008-10-23 02:57:00,Thursday,2,2008-10-23,0.0165346890463903,0.0013888888888888,11.90497611340103,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4295134617892553
0,20081023025304,39.984616,116.310534,231,2008-10-23 02:57:05,Thursday,2,2008-10-23,0.0116200782371478,0.0013888888888888,8.366456330746423,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.428130293897962
0,20081023025304,39.984676,116.31033,235,2008-10-23 02:57:10,Thursday,2,2008-10-23,0.0186172091842152,0.0013888888888888,13.404390612635002,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4368539338969072
0,20081023025304,39.984698,116.310063,242,2008-10-23 02:57:15,Thursday,2,2008-10-23,0.0228794152379483,0.0013888888888888,16.47317897132279,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.445821685727557
0,20081023025304,39.984696,116.309937,250,2008-10-23 02:57:20,Thursday,2,2008-10-23,0.0107374352844025,0.0013888888888888,7.7309534047698145,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4226357363538544
0,20081023025304,39.984663,116.309851,260,2008-10-23 02:57:25,Thursday,2,2008-10-23,0.008194631161264,0.0013888888888888,5.900134436110127,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4187113417691144
0,20081023025304,39.984598,116.309749,266,2008-10-23 02:57:30,Thursday,2,2008-10-23,0.0113031678615479,0.0013888888888888,8.138280860314543,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4265945237270817
0,20081023025304,39.98454,116.309656,270,2008-10-23 02:57:35,Thursday,2,2008-10-23,0.010216483559867,0.0013888888888888,7.35586816310431,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4217574760545625
0,20081023025304,39.984525,116.309503,271,2008-10-23 02:57:40,Thursday,2,2008-10-23,0.0131418229617213,0.0013888888888888,9.462112532439384,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4268948699802001
0,20081023025304,39.984498,116.309348,270,2008-10-23 02:57:45,Thursday,2,2008-10-23,0.0135429236809333,0.0013888888888888,9.750905050272008,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4300552669570486
0,20081023025304,39.984481,116.309173,265,2008-10-23 02:57:50,Thursday,2,2008-10-23,0.0150293023806657,0.0013888888888888,10.821097714079343,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.426866971631834
0,20081023025304,39.984489,116.308993,261,2008-10-23 02:57:55,Thursday,2,2008-10-23,0.015361728230732,0.0013888888888888,11.06044432612711,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4270823315802748
0,20081023025304,39.98447,116.308827,257,2008-10-23 02:58:00,Thursday,2,2008-10-23,0.0143000830308138,0.0013888888888888,10.296059782185935,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4323257089954455
0,20081023025304,39.98449,116.308638,251,2008-10-23 02:58:05,Thursday,2,2008-10-23,0.0162555919119116,0.0013888888888888,11.704026176576416,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4271278038087663
0,20081023025304,39.98449,116.308485,247,2008-10-23 02:58:10,Thursday,2,2008-10-23,0.0130355569251357,0.0013888888888888,9.385600986097767,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4266061364407924
0,20081023025304,39.984494,116.308351,240,2008-10-23 02:58:15,Thursday,2,2008-10-23,0.0114254226500019,0.0013888888888888,8.226304308001392,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4268575855448654
0,20081023025304,39.984499,116.308201,240,2008-10-23 02:58:20,Thursday,2,2008-10-23,0.0127920443320993,0.0013888888888888,9.210271919111566,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4251613356338591
0,20081023025304,39.984484,116.308049,244,2008-10-23 02:58:25,Thursday,2,2008-10-23,0.0130573244687437,0.0013888888888888,9.401273617495526,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4266061364407924
0,20081023025304,39.984491,116.307902,253,2008-10-23 02:58:30,Thursday,2,2008-10-23,0.0125485227469426,0.0013888888888888,9.034936377798672,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4287303082041078
0,20081023025304,39.984499,116.307809,264,2008-10-23 02:58:35,Thursday,2,2008-10-23,0.007973351300995,0.0013888888888888,5.740812936716445,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4185367187078901
0,20081023025304,39.984472,116.307687,272,2008-10-23 02:58:40,Thursday,2,2008-10-23,0.0108192633620987,0.0013888888888888,7.789869620711083,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4220755655454834
0,20081023025304,39.984493,116.307548,279,2008-10-23 02:58:45,Thursday,2,2008-10-23,0.0120707784465716,0.0013888888888888,8.690960481531581,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4278619732723498
0,20081023025304,39.984488,116.307434,282,2008-10-23 02:58:50,Thursday,2,2008-10-23,0.0097286673104531,0.0013888888888888,7.004640463526268,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4244713644515725
0,20081023025304,39.984427,116.307292,281,2008-10-23 02:58:55,Thursday,2,2008-10-23,0.0138700463398224,0.0013888888888888,9.986433364672164,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4318560035527867
0,20081023025304,39.984428,116.307126,282,2008-10-23 02:59:00,Thursday,2,2008-10-23,0.0141436033106269,0.0013888888888888,10.18339438365139,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4329111163014104
0,20081023025304,39.984432,116.306943,288,2008-10-23 02:59:05,Thursday,2,2008-10-23,0.0155979050027071,0.0013888888888888,11.230491601949128,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4289493036792308
0,20081023025304,39.984425,116.306801,284,2008-10-23 02:59:10,Thursday,2,2008-10-23,0.0121233836759404,0.0013888888888888,8.728836246677123,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4290283529725809
0,20081023025304,39.984438,116.306633,286,2008-10-23 02:59:15,Thursday,2,2008-10-23,0.0143863725874483,0.0013888888888888,10.35818826296284,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4306486325269225
0,20081023025304,39.984462,116.306486,284,2008-10-23 02:59:20,Thursday,2,2008-10-23,0.0128055302742105,0.0013888888888888,9.219981797431616,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4251613356338591
0,20081023025304,39.984466,116.3063,285,2008-10-23 02:59:25,Thursday,2,2008-10-23,0.0158533942392791,0.0013888888888888,11.41444385228096,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4301979810447523
0,20081023025304,39.984456,116.306047,287,2008-10-23 02:59:30,Thursday,2,2008-10-23,0.0215841990733308,0.0013888888888888,15.540623332798184,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4443569290522874
0,20081023025304,39.984454,116.305854,295,2008-10-23 02:59:35,Thursday,2,2008-10-23,0.0164450578727307,0.0013888888888888,11.840441668366106,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4289779077479616
0,20081023025304,39.984412,116.305682,297,2008-10-23 02:59:40,Thursday,2,2008-10-23,0.0153805424013159,0.0013888888888888,11.073990528947451,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4258308353703088
0,20081023025304,39.98441,116.305466,301,2008-10-23 02:59:45,Thursday,2,2008-10-23,0.0184045041410796,0.0013888888888888,13.251242981577327,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4366779996309062
0,20081023025304,39.984406,116.305281,309,2008-10-23 02:59:50,Thursday,2,2008-10-23,0.0157682411219563,0.0013888888888888,11.353133607808592,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4289493036792308
0,20081023025304,39.984393,116.305023,314,2008-10-23 02:59:55,Thursday,2,2008-10-23,0.0220290353797121,0.0013888888888888,15.86090547339273,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4443036988000647
0,20081023025304,39.984356,116.304909,305,2008-10-23 03:00:00,Thursday,3,2008-10-23,0.0105482211238293,0.0013888888888888,7.594719209157112,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.400980841752909
0,20081023025304,39.984352,116.304704,295,2008-10-23 03:00:05,Thursday,3,2008-10-23,0.0174716394187805,0.0013888888888888,12.579580381521964,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4155824528264829
0,20081023025304,39.984338,116.304543,293,2008-10-23 03:00:10,Thursday,3,2008-10-23,0.0138052360651039,0.0013888888888888,9.939769966874833,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4099946121805165
0,20081023025304,39.984338,116.304315,291,2008-10-23 03:00:15,Thursday,3,2008-10-23,0.019425579027829,0.0013888888888888,13.986416900036913,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.420089793232337
0,20081023025304,39.984349,116.304083,290,2008-10-23 03:00:20,Thursday,3,2008-10-23,0.0198041851214234,0.0013888888888888,14.259013287424878,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4225125195127208
0,20081023025304,39.984368,116.303934,282,2008-10-23 03:00:25,Thursday,3,2008-10-23,0.012869383483175,0.0013888888888888,9.265956107886002,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4091481678072272
0,20081023025304,39.984437,116.303813,257,2008-10-23 03:00:30,Thursday,3,2008-10-23,0.0128509075619931,0.0013888888888888,9.2526534446351,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4091481678072272
0,20081023025304,39.984429,116.303672,253,2008-10-23 03:00:35,Thursday,3,2008-10-23,0.0120460607432016,0.0013888888888888,8.673163735105211,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4082972978182336
0,20081023025304,39.984342,116.303444,237,2008-10-23 03:00:40,Thursday,3,2008-10-23,0.0217011135616348,0.0013888888888888,15.624801764377102,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4245909450728113
0,20081023025304,39.984365,116.303298,236,2008-10-23 03:00:45,Thursday,3,2008-10-23,0.0126993712950548,0.0013888888888888,9.143547332439464,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.408111702546433
0,20081023025304,39.984368,116.303132,233,2008-10-23 03:00:50,Thursday,3,2008-10-23,0.0141471123049785,0.0013888888888888,10.185920859584572,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4123520387282364
0,20081023025304,39.984385,116.30292,232,2008-10-23 03:00:55,Thursday,3,2008-10-23,0.0181610164255207,0.0013888888888888,13.075931826374932,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4179750490697207
0,20081023025304,39.98438,116.302754,240,2008-10-23 03:01:00,Thursday,3,2008-10-23,0.0141540991403316,0.0013888888888888,10.190951381038756,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4123520387282364
0,20081023025304,39.984346,116.302601,239,2008-10-23 03:01:05,Thursday,3,2008-10-23,0.0135727506395041,0.0013888888888888,9.77238046044296,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4112661893231459
0,20081023025304,39.984303,116.302457,237,2008-10-23 03:01:10,Thursday,3,2008-10-23,0.013167568621914,0.0013888888888888,9.480649407778126,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4089880168069719
0,20081023025304,39.984344,116.302271,233,2008-10-23 03:01:15,Thursday,3,2008-10-23,0.0164899295819062,0.0013888888888888,11.872749298972485,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4129204753976057
0,20081023025304,39.984341,116.302094,228,2008-10-23 03:01:20,Thursday,3,2008-10-23,0.0150840718086297,0.0013888888888888,10.860531702213432,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4074909075318835
0,20081023025304,39.984359,116.301888,218,2008-10-23 03:01:25,Thursday,3,2008-10-23,0.0176649340839015,0.0013888888888888,12.718752540409136,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4160840236058411
0,20081023025304,39.984379,116.301693,208,2008-10-23 03:01:30,Thursday,3,2008-10-23,0.0167621564219863,0.0013888888888888,12.068752623830186,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4133322789577224
0,20081023025304,39.984345,116.3015,196,2008-10-23 03:01:35,Thursday,3,2008-10-23,0.0168725928952945,0.0013888888888888,12.148266884612047,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4133322789577224
0,20081023025304,39.984345,116.301309,190,2008-10-23 03:01:40,Thursday,3,2008-10-23,0.0162731807642259,0.0013888888888888,11.716690150242664,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4099739817981654
0,20081023025304,39.984338,116.301107,184,2008-10-23 03:01:45,Thursday,3,2008-10-23,0.0172279729297058,0.0013888888888888,12.404140509388208,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4143039144523355
0,20081023025304,39.984344,116.300877,175,2008-10-23 03:01:50,Thursday,3,2008-10-23,0.0196073320368492,0.0013888888888888,14.117279066531456,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4220704098908468
0,20081023025304,39.984278,116.300674,168,2008-10-23 03:01:55,Thursday,3,2008-10-23,0.0187882000333964,0.0013888888888888,13.527504024045449,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4204937564436035
0,20081023025304,39.984276,116.300462,153,2008-10-23 03:02:00,Thursday,3,2008-10-23,0.0180637656482575,0.0013888888888888,13.00591126674544,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4185410243109457
0,20081023025304,39.984278,116.300307,140,2008-10-23 03:02:05,Thursday,3,2008-10-23,0.0132078699346511,0.0013888888888888,9.50966635294884,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4081748891913646
0,20081023025304,39.984252,116.300156,133,2008-10-23 03:02:10,Thursday,3,2008-10-23,0.0131860405434295,0.0013888888888888,9.493949191269277,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4078988170510293
0,20081023025304,39.984288,116.299943,131,2008-10-23 03:02:15,Thursday,3,2008-10-23,0.0185838511220621,0.0013888888888888,13.38037280788474,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4193435320250225
0,20081023025304,39.984283,116.29981,138,2008-10-23 03:02:20,Thursday,3,2008-10-23,0.0113452275117753,0.0013888888888888,8.168563808478229,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4079318306867663
0,20081023025304,39.984335,116.299744,145,2008-10-23 03:02:25,Thursday,3,2008-10-23,0.0080655767342889,0.0013888888888888,5.807215248688043,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4022498321965446
0,20081023025304,39.984312,116.299703,153,2008-10-23 03:02:30,Thursday,3,2008-10-23,0.0043293375987781,0.0013888888888888,3.117123071120292,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.3906395433021629
0,20081023025304,39.984177,116.299699,164,2008-10-23 03:02:35,Thursday,3,2008-10-23,0.0150152038997692,0.0013888888888888,10.810946807833837,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4057282864600205
0,20081023025304,39.98414,116.299697,175,2008-10-23 03:02:40,Thursday,3,2008-10-23,0.0041177452263844,0.0013888888888888,2.964776562996789,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.3941225268524481
0,20081023025304,39.984204,116.299721,180,2008-10-23 03:02:45,Thursday,3,2008-10-23,0.0074044296891079,0.0013888888888888,5.331189376157738,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.3966838880323942
0,20081023025304,39.984258,116.299736,184,2008-10-23 03:02:50,Thursday,3,2008-10-23,0.0061390323450529,0.0013888888888888,4.4201032884380975,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.3963111558746817
0,20081023025304,39.984031,116.299573,198,2008-10-23 03:02:55,Thursday,3,2008-10-23,0.0288095207872557,0.0013888888888888,20.742854966824147,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4686450956072518
0,20081023025304,39.98379,116.299578,212,2008-10-23 03:03:00,Thursday,3,2008-10-23,0.0268014001551568,0.0013888888888888,19.29700811171296,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4562508396818527
0,20081023025304,39.983726,116.299566,213,2008-10-23 03:03:05,Thursday,3,2008-10-23,0.0071895533883636,0.0013888888888888,5.176478439621831,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.3974473780225866
0,20081023025304,39.983692,116.299496,209,2008-10-23 03:03:10,Thursday,3,2008-10-23,0.0070613779085271,0.0013888888888888,5.084192094139583,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.3955806211517277
0,20081023025304,39.983685,116.299476,207,2008-10-23 03:03:15,Thursday,3,2008-10-23,0.0018733707283119,0.0013888888888888,1.348826924384621,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.4022342889935183
0,20081023025304,39.983639,116.299425,209,2008-10-23 03:03:20,Thursday,3,2008-10-23,0.0067114865541463,0.0013888888888888,4.832270318985341,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.3957735679298882
0,20081023025304,39.983629,116.299353,207,2008-10-23 03:03:25,Thursday,3,2008-10-23,0.0062344199591007,0.0013888888888888,4.488782370552572,14.9386421268425,12.814023047796098,0.020627269983875,1,1,0.3935986557654066
